quarter_id,quarter,product_type,state,product_id,total_orders,item_name,mrp,unit_price,discount,total_sales,total_volume,channel_type,discount_pct,avg_order_volume
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1747315,2,MariaWingChairInMulticolour,41599,29699,11900,199280.0,7.0,retail,28.61,3.5
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1939698,1,SierraHighBackErgonomicChairWithAutoWeightSensingMechanismInBlackColour,74999,37660,37339,36906.8,1.0,retail,49.79,1.0
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1819902,1,NanaimoCornerSofawithCoffeerTableinGreyColour,43399,35999,7400,118077.0,4.0,retail,17.05,4.0
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,2030364,1,Niki6SeaterCornerSofaInCharcoalGreyColour,84477,37899,46578,142121.0,5.0,retail,55.14,5.0
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1894409,1,Rio7SeaterCornerSofainGrey&BlackColour,69800,37599,32201,91365.6,3.0,retail,46.13,3.0
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1958012,1,IslaWingChairInFloralPattern,35199,25199,10000,74841.0,3.0,retail,28.41,3.0
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1829711,3,Antalya3SeaterSofaInGreyColour,42499,31521,10978,111584.0,4.0,retail,25.83,1.33
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1757426,1,ChicaneSheeshamWood3SeaterSofaInProvincialTeakFinish,44799,33099,11700,143981.0,5.0,retail,26.12,5.0
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1913263,2,ZoeyWingChairInSeaBlueColour,42399,30599,11800,81699.3,3.0,retail,27.83,1.5
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1694788,2,AlvinLHSSofainBlueColour,48799,39999,8800,326392.0,9.0,retail,18.03,4.5
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1973659,2,RintWingChairWithFootstoolinYellowColour,47599,34899,12700,275004.0,9.0,retail,26.68,4.5
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1984206,2,OpulenceWingChairInVelvetBlueColour,53798,25200,28598,161784.0,7.0,retail,53.16,3.5
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1903088,1,BarrioWingChairinVelvetBlushPinkColour,44099,31299,12800,76995.5,3.0,retail,29.03,3.0
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1980262,2,OpulenceWingChairWithOttomanInPinkColour,68998,32130,36868,109563.0,4.0,retail,53.43,2.0
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1703715,1,NoelWingChairInBeigeFloralColour,41699,29799,11900,116216.0,5.0,retail,28.54,5.0
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1903082,1,AlvarezWingChairinVelvetTealBlueColour,39899,28999,10900,109036.0,4.0,retail,27.32,4.0
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1757429,1,RogerSheeshamWood3SeaterSofaInProvincialTeakFinish,50299,36699,13600,66058.2,2.0,retail,27.04,2.0
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1919751,1,MiracLeatheretteWingChairInLightBrownColour,44099,32299,11800,59430.2,2.0,retail,26.76,2.0
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1973660,2,RintWingChairWithFootstoolinGarnetRedColour,47599,34899,12700,240454.0,8.0,retail,26.68,4.0
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1975607,1,Davis3SeaterLeatheretteSofainBlackColour,47399,34699,12700,129080.0,4.0,retail,26.79,4.0
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1919753,1,MiracLeatheretteWingChairInGreenColour,44099,32299,11800,25193.2,1.0,retail,26.76,1.0
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1745561,1,Alba3SeaterSofaInDenimBlueColour,39999,29099,10900,88461.0,4.0,retail,27.25,4.0
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1919750,1,MiracLeatheretteWingChairInTanColour,44099,32299,11800,79455.5,3.0,retail,26.76,3.0
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1942248,1,AbderoWingChairWithStoolInYellowColour,36399,26399,10000,76821.1,3.0,retail,27.47,3.0
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1444987,3,CalistoWingChairinBlueStripesColour,35299,25299,10000,289927.0,14.0,retail,28.33,4.67
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1977278,2,AbderoWingChairWithStoolInCrimsonRedColour,36399,26399,10000,82628.9,4.0,retail,27.47,2.0
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1903087,3,AlcaldeWingChairinVelvetWineRedColour,42299,30499,11800,211663.0,8.0,retail,27.9,2.67
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1745557,2,Alba3SeaterSofaInCharcoalGreyColour,39999,29099,10900,213587.0,8.0,retail,27.25,4.0
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1901297,1,SpiderHighBackErgonomicChairInWhite&GreyColour,69999,38287,31712,71979.6,2.0,retail,45.3,2.0
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1913264,3,ZoeyWingChairInSeaBlueColourwithFootrest,45199,32399,12800,336950.0,12.0,retail,28.32,4.0
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1984203,1,OpulenceWingChairWithOttomanInVelvetGreyColour,68998,25200,43798,83664.0,4.0,retail,63.48,4.0
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1958756,1,Merida3SeaterVelvetSofaInDarkOliveColour,56499,39999,16500,35999.1,1.0,retail,29.2,1.0
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1949355,3,AthensWingChairinTeelBlueColour,36999,32999,4000,389718.0,13.0,retail,10.81,4.33
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1757896,1,Valery3SeaterSofainSafariBrownColour,48999,34299,14700,57622.3,2.0,retail,30.0,2.0
12.0,Q3-22,2 Seater Sofas,Kerala,1745561,3,Alba3SeaterSofaInDenimBlueColour,39999,29099,10900,116396.0,5.0,retail,27.25,1.67
12.0,Q3-22,2 Seater Sofas,Kerala,1977278,2,AbderoWingChairWithStoolInCrimsonRedColour,36399,26399,10000,151266.0,7.0,retail,27.47,3.5
12.0,Q3-22,2 Seater Sofas,Kerala,1984206,2,OpulenceWingChairInVelvetBlueColour,53798,25200,28598,131796.0,6.0,retail,53.16,3.0
12.0,Q3-22,2 Seater Sofas,Kerala,1896995,2,Fidel3SeaterVelvetSofaInWineRedColour,55499,38999,16500,89307.7,3.0,retail,29.73,1.5
12.0,Q3-22,2 Seater Sofas,Kerala,1984204,3,OpulenceWingChairInVelvetGreyColour,53798,25200,28598,244440.0,10.0,retail,53.16,3.33
12.0,Q3-22,2 Seater Sofas,Kerala,1913264,1,ZoeyWingChairInSeaBlueColourwithFootrest,45199,32399,12800,112749.0,4.0,retail,28.32,4.0
12.0,Q3-22,2 Seater Sofas,Kerala,1958759,2,Merida3SeaterVelvetSofaInSteelGreyColour,56499,39999,16500,197595.0,6.0,retail,29.2,3.0
12.0,Q3-22,2 Seater Sofas,Kerala,1919753,2,MiracLeatheretteWingChairInGreenColour,44099,32299,11800,85592.4,3.0,retail,26.76,1.5
12.0,Q3-22,2 Seater Sofas,Kerala,1759805,1,ModernWingChairinBlack&Grey,37229,37229,0,91583.3,3.0,retail,0.0,3.0
12.0,Q3-22,2 Seater Sofas,Kerala,1757426,1,ChicaneSheeshamWood3SeaterSofaInProvincialTeakFinish,44799,33099,11700,26810.2,1.0,retail,26.12,1.0
12.0,Q3-22,2 Seater Sofas,Kerala,1984203,1,OpulenceWingChairWithOttomanInVelvetGreyColour,68998,25200,43798,39312.0,2.0,retail,63.48,2.0
12.0,Q3-22,2 Seater Sofas,Kerala,1896988,1,Fidel3SeaterVelvetSofaInBeigeColour,55499,38999,16500,145076.0,4.0,retail,29.73,4.0
12.0,Q3-22,2 Seater Sofas,Kerala,2030364,2,Niki6SeaterCornerSofaInCharcoalGreyColour,84477,37899,46578,334648.0,9.0,retail,55.14,4.5
12.0,Q3-22,2 Seater Sofas,Kerala,1664342,1,SwedenCornerSofawithOttomaninBeige&BrownColour,45799,37999,7800,75238.0,2.0,retail,17.03,2.0
12.0,Q3-22,2 Seater Sofas,Kerala,1973660,1,RintWingChairWithFootstoolinGarnetRedColour,47599,34899,12700,67006.1,2.0,retail,26.68,2.0
12.0,Q3-22,2 Seater Sofas,Kerala,1949355,1,AthensWingChairinTeelBlueColour,36999,32999,4000,95037.1,3.0,retail,10.81,3.0
12.0,Q3-22,2 Seater Sofas,Kerala,1747315,1,MariaWingChairInMulticolour,41599,29699,11900,27917.1,1.0,retail,28.61,1.0
12.0,Q3-22,2 Seater Sofas,Kerala,1896068,3,Fidel3SeaterSofaInCamelYellowColour,55499,38999,16500,389600.0,11.0,retail,29.73,3.67
12.0,Q3-22,2 Seater Sofas,Kerala,1942248,2,AbderoWingChairWithStoolInYellowColour,36399,26399,10000,152322.0,7.0,retail,27.47,3.5
12.0,Q3-22,2 Seater Sofas,Kerala,1829711,1,Antalya3SeaterSofaInGreyColour,42499,31521,10978,27423.3,1.0,retail,25.83,1.0
12.0,Q3-22,2 Seater Sofas,Kerala,1757429,1,RogerSheeshamWood3SeaterSofaInProvincialTeakFinish,50299,36699,13600,118905.0,4.0,retail,27.04,4.0
12.0,Q3-22,2 Seater Sofas,Kerala,1668415,1,Mia3SeaterSofainBlueColour,54499,38999,15500,132597.0,4.0,retail,28.44,4.0
12.0,Q3-22,2 Seater Sofas,Kerala,1975607,1,Davis3SeaterLeatheretteSofainBlackColour,47399,34699,12700,65928.1,2.0,retail,26.79,2.0
12.0,Q3-22,2 Seater Sofas,Kerala,1599784,1,Belem3SeaterSofainCharcoalGreyColour,47499,33799,13700,114917.0,4.0,retail,28.84,4.0
12.0,Q3-22,2 Seater Sofas,Kerala,1939698,1,SierraHighBackErgonomicChairWithAutoWeightSensingMechanismInBlackColour,74999,37660,37339,64775.2,2.0,retail,49.79,2.0
12.0,Q3-22,2 Seater Sofas,Kerala,1980263,1,OpulenceWingChairInMultiColour,53798,25200,28598,62748.0,3.0,retail,53.16,3.0
12.0,Q3-22,2 Seater Sofas,Kerala,1975614,1,Carrera3SeaterSofainSandyBrownColour,50699,37099,13600,139492.0,4.0,retail,26.82,4.0
12.0,Q3-22,2 Seater Sofas,Kerala,1694788,2,AlvinLHSSofainBlueColour,48799,39999,8800,316392.0,9.0,retail,18.03,4.5
12.0,Q3-22,2 Seater Sofas,Kerala,1901297,2,SpiderHighBackErgonomicChairInWhite&GreyColour,69999,38287,31712,255374.0,7.0,retail,45.3,3.5
12.0,Q3-22,2 Seater Sofas,Kerala,1970620,3,BrassVintageTableClock,39119,28699,10420,203189.0,8.0,retail,26.64,2.67
12.0,Q3-22,2 Seater Sofas,Kerala,1745571,3,Alba3SeaterSofaInGarnetRedColour,39999,29099,10900,213005.0,8.0,retail,27.25,2.67
12.0,Q3-22,2 Seater Sofas,Kerala,1444987,1,CalistoWingChairinBlueStripesColour,35299,25299,10000,23781.1,1.0,retail,28.33,1.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1956794,1,Eugene3SeaterSofaInBeigeColour,55099,38599,16500,28949.2,1.0,retail,29.95,1.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1977278,2,AbderoWingChairWithStoolInCrimsonRedColour,36399,26399,10000,181097.0,7.0,retail,27.47,3.5
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1970620,1,BrassVintageTableClock,39119,28699,10420,109056.0,4.0,retail,26.64,4.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1913265,2,ZoeyWingChairinVelvetRedColour,42399,30599,11800,79863.4,3.0,retail,27.83,1.5
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1819902,1,NanaimoCornerSofawithCoffeerTableinGreyColour,43399,35999,7400,61198.3,2.0,retail,17.05,2.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1903083,1,AlvarezWingChairinVelvetMustardYellowColour,39899,28999,10900,111356.0,4.0,retail,27.32,4.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1757429,1,RogerSheeshamWood3SeaterSofaInProvincialTeakFinish,50299,36699,13600,113033.0,4.0,retail,27.04,4.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1903081,1,AlvarezWingChairinVelvetBlushPinkColour,39899,28999,10900,115996.0,5.0,retail,27.32,5.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1664342,1,SwedenCornerSofawithOttomaninBeige&BrownColour,45799,37999,7800,151996.0,5.0,retail,17.03,5.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1939698,1,SierraHighBackErgonomicChairWithAutoWeightSensingMechanismInBlackColour,74999,37660,37339,150640.0,4.0,retail,49.79,4.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1903087,2,AlcaldeWingChairinVelvetWineRedColour,42299,30499,11800,141515.0,6.0,retail,27.9,3.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1757896,1,Valery3SeaterSofainSafariBrownColour,48999,34299,14700,31212.1,1.0,retail,30.0,1.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1942248,1,AbderoWingChairWithStoolInYellowColour,36399,26399,10000,109556.0,5.0,retail,27.47,5.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1919753,1,MiracLeatheretteWingChairInGreenColour,44099,32299,11800,58138.2,2.0,retail,26.76,2.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1913264,2,ZoeyWingChairInSeaBlueColourwithFootrest,45199,32399,12800,189858.0,7.0,retail,28.32,3.5
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1984204,1,OpulenceWingChairInVelvetGreyColour,53798,25200,28598,60480.0,3.0,retail,53.16,3.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1747315,1,MariaWingChairInMulticolour,41599,29699,11900,112856.0,5.0,retail,28.61,5.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1896065,2,Fidel3SeaterVelvetSofaInTealBlueColour,55499,38999,16500,301462.0,9.0,retail,29.73,4.5
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1896988,2,Fidel3SeaterVelvetSofaInBeigeColour,55499,38999,16500,200455.0,6.0,retail,29.73,3.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1958012,1,IslaWingChairInFloralPattern,35199,25199,10000,20663.2,1.0,retail,28.41,1.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1903082,1,AlvarezWingChairinVelvetTealBlueColour,39899,28999,10900,25519.1,1.0,retail,27.32,1.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1757426,2,ChicaneSheeshamWood3SeaterSofaInProvincialTeakFinish,44799,33099,11700,225404.0,7.0,retail,26.12,3.5
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1958756,1,Merida3SeaterVelvetSofaInDarkOliveColour,56499,39999,16500,129597.0,4.0,retail,29.2,4.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1980264,1,OpulenceWingChairWithOttomanInMultiColour,68998,32130,36868,107957.0,4.0,retail,53.43,4.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1919751,1,MiracLeatheretteWingChairInLightBrownColour,44099,32299,11800,95928.0,3.0,retail,26.76,3.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1745571,1,Alba3SeaterSofaInGarnetRedColour,39999,29099,10900,109121.0,5.0,retail,27.25,5.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1901297,1,SpiderHighBackErgonomicChairInWhite&GreyColour,69999,38287,31712,35224.0,1.0,retail,45.3,1.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1919750,1,MiracLeatheretteWingChairInTanColour,44099,32299,11800,60722.1,2.0,retail,26.76,2.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1980262,1,OpulenceWingChairWithOttomanInPinkColour,68998,32130,36868,76148.1,3.0,retail,53.43,3.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1896995,3,Fidel3SeaterVelvetSofaInWineRedColour,55499,38999,16500,385310.0,11.0,retail,29.73,3.67
12.0,Q3-22,2 Seater Sofas,Maharashtra,2030364,4,Niki6SeaterCornerSofaInCharcoalGreyColour,84477,37899,46578,487381.0,14.0,retail,55.14,3.5
12.0,Q3-22,2 Seater Sofas,Maharashtra,1703715,7,NoelWingChairInBeigeFloralColour,41699,29799,11900,651406.0,25.0,retail,28.54,3.57
12.0,Q3-22,2 Seater Sofas,Maharashtra,1913263,6,ZoeyWingChairInSeaBlueColour,42399,30599,11800,581381.0,21.0,retail,27.83,3.5
12.0,Q3-22,2 Seater Sofas,Maharashtra,1444987,5,CalistoWingChairinBlueStripesColour,35299,25299,10000,413892.0,19.0,retail,28.33,3.8
12.0,Q3-22,2 Seater Sofas,Maharashtra,1903082,3,AlvarezWingChairinVelvetTealBlueColour,39899,28999,10900,198063.0,8.0,retail,27.32,2.67
12.0,Q3-22,2 Seater Sofas,Maharashtra,1901297,3,SpiderHighBackErgonomicChairInWhite&GreyColour,69999,38287,31712,379041.0,11.0,retail,45.3,3.67
12.0,Q3-22,2 Seater Sofas,Maharashtra,1984204,1,OpulenceWingChairInVelvetGreyColour,53798,25200,28598,20664.0,1.0,retail,53.16,1.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1903087,7,AlcaldeWingChairinVelvetWineRedColour,42299,30499,11800,714287.0,26.0,retail,27.9,3.71
12.0,Q3-22,2 Seater Sofas,Maharashtra,1942248,7,AbderoWingChairWithStoolInYellowColour,36399,26399,10000,486534.0,22.0,retail,27.47,3.14
12.0,Q3-22,2 Seater Sofas,Maharashtra,1913266,4,ZoeyWingChairinVelvetRedColourwithFootrest,45199,32399,12800,381012.0,13.0,retail,28.32,3.25
12.0,Q3-22,2 Seater Sofas,Maharashtra,1984203,6,OpulenceWingChairWithOttomanInVelvetGreyColour,68998,25200,43798,373968.0,16.0,retail,63.48,2.67
12.0,Q3-22,2 Seater Sofas,Maharashtra,1759805,7,ModernWingChairinBlack&Grey,37229,37229,0,762450.0,24.0,retail,0.0,3.43
12.0,Q3-22,2 Seater Sofas,Maharashtra,1903083,6,AlvarezWingChairinVelvetMustardYellowColour,39899,28999,10900,392646.0,16.0,retail,27.32,2.67
12.0,Q3-22,2 Seater Sofas,Maharashtra,1694788,6,AlvinLHSSofainBlueColour,48799,39999,8800,555186.0,16.0,retail,18.03,2.67
12.0,Q3-22,2 Seater Sofas,Maharashtra,1894409,2,Rio7SeaterCornerSofainGrey&BlackColour,69800,37599,32201,184611.0,6.0,retail,46.13,3.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1949355,8,AthensWingChairinTeelBlueColour,36999,32999,4000,656020.0,23.0,retail,10.81,2.88
12.0,Q3-22,2 Seater Sofas,Maharashtra,1939698,10,SierraHighBackErgonomicChairWithAutoWeightSensingMechanismInBlackColour,74999,37660,37339,810443.0,25.0,retail,49.79,2.5
12.0,Q3-22,2 Seater Sofas,Maharashtra,1956794,5,Eugene3SeaterSofaInBeigeColour,55099,38599,16500,394482.0,12.0,retail,29.95,2.4
12.0,Q3-22,2 Seater Sofas,Maharashtra,1903088,6,BarrioWingChairinVelvetBlushPinkColour,44099,31299,12800,503601.0,18.0,retail,29.03,3.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1757426,6,ChicaneSheeshamWood3SeaterSofaInProvincialTeakFinish,44799,33099,11700,589824.0,21.0,retail,26.12,3.5
12.0,Q3-22,2 Seater Sofas,Maharashtra,1745571,10,Alba3SeaterSofaInGarnetRedColour,39999,29099,10900,658801.0,25.0,retail,27.25,2.5
12.0,Q3-22,2 Seater Sofas,Maharashtra,1980263,2,OpulenceWingChairInMultiColour,53798,25200,28598,127512.0,6.0,retail,53.16,3.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1668415,7,Mia3SeaterSofainBlueColour,54499,38999,15500,620084.0,19.0,retail,28.44,2.71
12.0,Q3-22,2 Seater Sofas,Maharashtra,1857248,8,ZoeyWingChairinOliveGreenColour,42399,30599,11800,709897.0,26.0,retail,27.83,3.25
12.0,Q3-22,2 Seater Sofas,Maharashtra,1599784,6,Belem3SeaterSofainCharcoalGreyColour,47499,33799,13700,445809.0,16.0,retail,28.84,2.67
12.0,Q3-22,2 Seater Sofas,Maharashtra,1980262,5,OpulenceWingChairWithOttomanInPinkColour,68998,32130,36868,204989.0,8.0,retail,53.43,1.6
12.0,Q3-22,2 Seater Sofas,Maharashtra,1745561,4,Alba3SeaterSofaInDenimBlueColour,39999,29099,10900,273822.0,11.0,retail,27.25,2.75
12.0,Q3-22,2 Seater Sofas,Maharashtra,1896988,7,Fidel3SeaterVelvetSofaInBeigeColour,55499,38999,16500,739811.0,22.0,retail,29.73,3.14
12.0,Q3-22,2 Seater Sofas,Maharashtra,1903086,8,AlcaldeWingChairInBlushPinkColour,42299,30499,11800,598390.0,21.0,retail,27.9,2.62
12.0,Q3-22,2 Seater Sofas,Maharashtra,1903081,5,AlvarezWingChairinVelvetBlushPinkColour,39899,28999,10900,392066.0,15.0,retail,27.32,3.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1757896,4,Valery3SeaterSofainSafariBrownColour,48999,34299,14700,391009.0,13.0,retail,30.0,3.25
12.0,Q3-22,2 Seater Sofas,Maharashtra,1973660,9,RintWingChairWithFootstoolinGarnetRedColour,47599,34899,12700,867240.0,29.0,retail,26.68,3.22
12.0,Q3-22,2 Seater Sofas,Maharashtra,1975614,7,Carrera3SeaterSofainSandyBrownColour,50699,37099,13600,506030.0,16.0,retail,26.82,2.29
12.0,Q3-22,2 Seater Sofas,Maharashtra,1975607,5,Davis3SeaterLeatheretteSofainBlackColour,47399,34699,12700,408407.0,14.0,retail,26.79,2.8
12.0,Q3-22,2 Seater Sofas,Maharashtra,1958012,4,IslaWingChairInFloralPattern,35199,25199,10000,235863.0,11.0,retail,28.41,2.75
12.0,Q3-22,2 Seater Sofas,Maharashtra,1958759,6,Merida3SeaterVelvetSofaInSteelGreyColour,56499,39999,16500,337992.0,10.0,retail,29.2,1.67
12.0,Q3-22,2 Seater Sofas,Maharashtra,1919753,6,MiracLeatheretteWingChairInGreenColour,44099,32299,11800,519368.0,18.0,retail,26.76,3.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,2030362,5,Niki6SeaterCornerSofaInCoffeeBrownColour,84477,37899,46578,609416.0,18.0,retail,55.14,3.6
12.0,Q3-22,2 Seater Sofas,Maharashtra,1913265,4,ZoeyWingChairinVelvetRedColour,42399,30599,11800,226739.0,9.0,retail,27.83,2.25
12.0,Q3-22,2 Seater Sofas,Maharashtra,1958756,3,Merida3SeaterVelvetSofaInDarkOliveColour,56499,39999,16500,303592.0,9.0,retail,29.2,3.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1984206,5,OpulenceWingChairInVelvetBlueColour,53798,25200,28598,296856.0,13.0,retail,53.16,2.6
12.0,Q3-22,2 Seater Sofas,Maharashtra,1829711,6,Antalya3SeaterSofaInGreyColour,42499,31521,10978,574628.0,20.0,retail,25.83,3.33
12.0,Q3-22,2 Seater Sofas,Maharashtra,1819902,6,NanaimoCornerSofawithCoffeerTableinGreyColour,43399,35999,7400,527745.0,16.0,retail,17.05,2.67
12.0,Q3-22,2 Seater Sofas,Maharashtra,1919750,3,MiracLeatheretteWingChairInTanColour,44099,32299,11800,270343.0,9.0,retail,26.76,3.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1919751,6,MiracLeatheretteWingChairInLightBrownColour,44099,32299,11800,636613.0,22.0,retail,26.76,3.67
12.0,Q3-22,2 Seater Sofas,Maharashtra,1973659,2,RintWingChairWithFootstoolinYellowColour,47599,34899,12700,128079.0,4.0,retail,26.68,2.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1745557,9,Alba3SeaterSofaInCharcoalGreyColour,39999,29099,10900,560738.0,22.0,retail,27.25,2.44
12.0,Q3-22,2 Seater Sofas,Maharashtra,1664342,3,SwedenCornerSofawithOttomaninBeige&BrownColour,45799,37999,7800,455608.0,13.0,retail,17.03,4.33
12.0,Q3-22,2 Seater Sofas,Maharashtra,1913264,3,ZoeyWingChairInSeaBlueColourwithFootrest,45199,32399,12800,188886.0,7.0,retail,28.32,2.33
12.0,Q3-22,2 Seater Sofas,Maharashtra,1896068,5,Fidel3SeaterSofaInCamelYellowColour,55499,38999,16500,520637.0,14.0,retail,29.73,2.8
12.0,Q3-22,2 Seater Sofas,Maharashtra,1747315,6,MariaWingChairInMulticolour,41599,29699,11900,572300.0,22.0,retail,28.61,3.67
12.0,Q3-22,2 Seater Sofas,Maharashtra,1757429,6,RogerSheeshamWood3SeaterSofaInProvincialTeakFinish,50299,36699,13600,584982.0,18.0,retail,27.04,3.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1977278,8,AbderoWingChairWithStoolInCrimsonRedColour,36399,26399,10000,497621.0,22.0,retail,27.47,2.75
12.0,Q3-22,2 Seater Sofas,Maharashtra,1896065,2,Fidel3SeaterVelvetSofaInTealBlueColour,55499,38999,16500,102177.0,3.0,retail,29.73,1.5
12.0,Q3-22,2 Seater Sofas,Maharashtra,1970620,6,BrassVintageTableClock,39119,28699,10420,359024.0,14.0,retail,26.64,2.33
12.0,Q3-22,2 Seater Sofas,Maharashtra,1980264,5,OpulenceWingChairWithOttomanInMultiColour,68998,32130,36868,498015.0,19.0,retail,53.43,3.8
12.0,Q3-22,2 Seater Sofas,Punjab,1757426,2,ChicaneSheeshamWood3SeaterSofaInProvincialTeakFinish,44799,33099,11700,222425.0,8.0,retail,26.12,4.0
12.0,Q3-22,2 Seater Sofas,Punjab,1980262,2,OpulenceWingChairWithOttomanInPinkColour,68998,32130,36868,144585.0,5.0,retail,53.43,2.5
12.0,Q3-22,2 Seater Sofas,Punjab,1703715,1,NoelWingChairInBeigeFloralColour,41699,29799,11900,116216.0,5.0,retail,28.54,5.0
12.0,Q3-22,2 Seater Sofas,Punjab,1444987,2,CalistoWingChairinBlueStripesColour,35299,25299,10000,122194.0,5.0,retail,28.33,2.5
12.0,Q3-22,2 Seater Sofas,Punjab,1896068,1,Fidel3SeaterSofaInCamelYellowColour,55499,38999,16500,38609.0,1.0,retail,29.73,1.0
12.0,Q3-22,2 Seater Sofas,Punjab,1903081,1,AlvarezWingChairinVelvetBlushPinkColour,39899,28999,10900,130496.0,5.0,retail,27.32,5.0
12.0,Q3-22,2 Seater Sofas,Punjab,1894409,1,Rio7SeaterCornerSofainGrey&BlackColour,69800,37599,32201,159796.0,5.0,retail,46.13,5.0
12.0,Q3-22,2 Seater Sofas,Punjab,1903087,1,AlcaldeWingChairinVelvetWineRedColour,42299,30499,11800,68622.8,3.0,retail,27.9,3.0
12.0,Q3-22,2 Seater Sofas,Punjab,1984204,4,OpulenceWingChairInVelvetGreyColour,53798,25200,28598,259812.0,13.0,retail,53.16,3.25
12.0,Q3-22,2 Seater Sofas,Punjab,1903083,2,AlvarezWingChairinVelvetMustardYellowColour,39899,28999,10900,103236.0,4.0,retail,27.32,2.0
12.0,Q3-22,2 Seater Sofas,Punjab,1975607,1,Davis3SeaterLeatheretteSofainBlackColour,47399,34699,12700,130468.0,4.0,retail,26.79,4.0
12.0,Q3-22,2 Seater Sofas,Punjab,1958756,1,Merida3SeaterVelvetSofaInDarkOliveColour,56499,39999,16500,107997.0,3.0,retail,29.2,3.0
